Customer ID,recency,frequency,monetary
16327,14,6,12.050846394984326
16330,18,3,6.4592307692307696
16332,28,7,10.413071895424837
16333,8,22,591.7066666666667
16337,37,1,15.105
16338,157,1,19.527272727272727
16339,284,1,5.4975000000000005
16340,107,1,3.5886928104575166
16341,25,4,25.6087012987013
16342,75,4,21.494000000000003
16343,16,2,7.882553191489361
16344,158,1,50.550000000000004
16345,44,1,15.14236842105263
16347,11,2,9.648369565217392
16348,32,7,6.252978723404255
16349,291,1,5.944444444444445
16350,21,4,19.58719298245614
16351,333,1,19.2375
16352,18,2,17.658571428571427
16353,4,23,71.0181914893617
16354,63,2,10.148717948717948
16356,198,3,6.831290322580646
16357,33,3,19.378823529411765
16358,1,4,18.60091743119266
16359,7,9,26.52909090909091
16360,5,6,5.305936555891239
16361,10,4,8.459056603773584
16362,32,5,9.071234567901234
16363,53,1,21.872000000000003
16364,12,2,13.340377358490565
16365,18,9,30.2043137254902
16366,19,1,18.183333333333334
16367,37,2,6.188384615384615
16368,2,2,6.545131578947369
16369,18,3,13.166610169491527
16370,82,4,5.791929824561404
16372,33,2,3.7930927835051547
16374,66,2,4.261531531531531
16376,9,2,7.8960799999999995
16377,267,1,135.24
16378,247,3,15.780434782608696
16379,4,4,19.975925925925928
16380,61,1,55.6434375
16383,75,2,6.552549019607843
16384,90,2,17.71212121212121
16385,60,3,9.42186440677966
16386,29,2,3.6045454545454545
16387,323,1,23.59
16389,53,4,40.64911764705882
16392,270,1,4.915333333333333
16393,2,13,9.230939393939394
16394,57,5,18.73903614457831
16395,61,5,7.080476190476191
16398,154,2,20.802439024390242
16399,19,2,5.596849315068493
16400,95,1,10.480344827586206
16401,1,12,22.033978494623653
16402,265,2,4.993333333333334
16403,312,1,17.75
16404,70,1,19.26304347826087
16405,302,2,33.45
16406,19,1,2.6301612903225804
16407,13,10,12.365872093023254
16409,36,5,8.745172413793103
16411,19,2,4.7700000000000005
16412,54,1,4.338
16413,57,1,8.458064516129031
16414,22,2,18.035714285714285
16415,44,1,3.89537037037037
16416,27,3,14.808450704225354
16418,45,3,6.620294117647059
16419,113,6,19.063333333333333
16422,17,51,93.99566395663958
16423,25,1,19.22888888888889
16424,191,1,26.712
16425,302,1,14.414285714285715
16426,2,10,5.129704301075269
16427,263,2,26.784444444444446
16429,106,1,142.275
16430,57,1,50.14166666666667
16431,213,3,7.744698795180722
16432,64,1,35.925
16433,28,1,10.838823529411764
16434,29,7,13.965596330275229
16438,6,5,6.04810606060606
16440,8,5,12.91017730496454
16441,67,2,15.883333333333333
16442,2,3,3.5447701149425286
16444,46,4,7.793690476190475
16445,34,1,3.658888888888889
16446,1,2,56157.5
16447,136,1,7.194722222222222
16448,198,1,9.444500000000001
16449,198,2,17.69225
16450,150,1,28.35636363636364
16451,88,1,19.069285714285716
16454,45,2,3.45
16455,64,7,18.59777777777778
16456,99,5,19.444774774774775
16457,218,1,23.151111111111113
16458,3,18,17.241287128712873
16460,28,3,6.034962962962963
16461,178,1,4.588484848484848
16462,74,3,45.333333333333336
16463,21,4,17.346341463414635
16464,20,3,5.570677966101695
16466,34,7,10.834189189189189
16468,74,1,37.45
16469,24,4,3.5737912087912087
16470,52,4,4.484647058823529
16471,275,1,17.22692307692308
16473,165,3,17.561666666666667
16474,7,7,5.198611111111111
16475,88,4,19.439285714285713
16477,64,7,17.085342465753424
16478,25,3,19.470588235294116
16479,10,2,8.595142857142857
16480,76,1,14.514905660377357
16482,16,1,12.256666666666668
16483,192,1,7.334210526315789
16484,174,2,16.172
16485,77,1,8.658333333333333
16488,33,3,17.2
16491,47,1,18.756410256410255
16493,80,4,24.13625
16494,297,1,16.5306
16495,3,3,7.055773195876288
16496,9,3,16.837052631578945
16497,50,6,21.80654411764706
16498,161,2,6.731333333333334
16499,360,2,19.23421052631579
16500,5,6,36.441818181818185
16503,107,4,17.046785714285715
16504,25,1,5.632325581395349
16505,32,1,194.4
16506,20,2,30.100000000000005
16509,297,1,27.976923076923075
16510,372,1,19.084615384615383
16511,22,3,5.6228402366863905
16513,5,4,24.988285714285716
16515,52,5,14.399380530973453
16516,30,1,16.95
16517,277,1,9.570588235294117
16518,61,2,12.108
16519,25,2,16.544615384615383
16520,186,3,6.708782051282051
16523,2,21,32.477482758620695
16525,2,26,71.18825136612023
16526,172,1,19.357333333333333
16527,81,1,16.29
16528,4,1,14.377058823529412
16529,190,1,15.175
16531,22,7,16.163506493506492
16532,18,3,1687.2
16533,19,3,6.189604519774011
16535,5,1,19.153225806451612
16536,110,1,9.981272727272728
16539,3,4,30.862444444444442
16542,54,1,23.924
16545,165,1,113.10000000000001
16546,291,2,31.486
16549,10,10,4.235107033639144
16550,109,5,9.159243027888445
16551,96,3,28.81625
16552,243,2,22.337058823529414
16553,163,12,68.09309523809523
16554,42,3,16.098076923076924
16555,35,2,16.81705882352941
16556,67,7,16.008647342995168
16557,24,2,25.622727272727275
16558,1,20,18.127152173913043
16560,27,2,15.02517857142857
16561,6,2,16.48774193548387
16563,54,1,56.72315789473684
16565,364,1,57.9
16566,15,5,34.147777777777776
16567,194,2,24.731428571428573
16569,3,1,24.84
16570,15,10,29.66984126984127
16571,27,3,16.34126436781609
16572,127,3,17.712280701754388
16573,85,2,15.800238095238095
16574,71,1,16.122857142857143
16581,183,1,11.76
16582,113,1,52.27
16583,374,1,16.675
16584,80,2,33.431428571428576
16586,249,1,57.99375
16587,232,1,17.31923076923077
16589,71,3,13.916363636363636
16591,69,1,21.35
16592,4,16,19.044814814814817
16593,51,3,12.223333333333333
16594,75,1,3.416792452830189
16595,61,1,4.237176470588236
16596,16,2,20.845833333333335
16597,4,1,12.862857142857143
16598,286,1,14.504999999999999
16600,4,6,13.121290322580645
16601,41,1,7.896774193548387
16602,36,1,18.209655172413793
16603,75,2,14.19029411764706
16607,18,14,19.46343023255814
16609,15,7,19.903840579710145
16610,219,1,12.61
16611,186,1,12.949000000000002
16612,33,4,17.994848484848486
16613,70,1,20.619666666666667
16614,183,1,19.468846153846155
16616,15,2,15.164242424242424
16617,236,1,30.369999999999997
16618,31,5,27.579062500000003
16619,264,1,16.157857142857143
16620,4,2,19.884444444444444
16621,52,4,28.05103448275862
16623,246,1,25.889999999999997
16624,81,2,16.886875
16625,275,1,14.481739130434782
16626,1,17,24.65418994413408
16627,79,1,16.14
16628,30,5,18.701282051282053
16629,74,2,6.52703125
16633,17,6,18.967763157894737
16634,223,2,24.211111111111112
16637,32,4,16.73144927536232
16638,23,10,17.88
16639,31,3,25.150199999999998
16641,106,1,19.258333333333336
16642,5,2,20.245
16643,246,1,18.055925925925926
16644,178,2,13.448064516129032
16647,170,2,15.290000000000001
16648,43,1,15.297894736842103
16650,72,1,21.60083333333333
16652,59,7,57.406525423728816
16653,16,2,17.574782608695653
16654,141,4,20.733448275862067
16655,18,6,14.538390804597702
16656,22,15,118.16164383561643
16657,10,4,4.488557692307692
16658,368,1,15.405
16659,189,1,19.56
16660,16,4,79.22812499999999
16665,362,1,15.044444444444443
16666,19,1,3.718125
16667,68,2,10.757169811320754
16668,15,6,15.335999999999999
16669,24,3,8.592937500000001
16670,17,11,16.25357142857143
16671,28,3,282.045
16672,2,20,71.35912280701754
16674,55,2,3.261326530612245
16676,34,4,17.888988764044946
16678,3,12,19.07969325153374
16679,366,1,43.25
16680,43,1,18.369999999999997
16681,73,6,40.235
16682,5,5,34.266666666666666
16684,4,28,240.6265703971119
16685,61,2,5.2296774193548385
16686,47,7,5.235606837606838
16688,1,4,20.336451612903225
16689,76,2,32.5076923076923
16690,72,2,18.798333333333332
16692,256,2,425.3333333333333
16693,69,2,8.0335
16696,135,4,65.79
16697,241,1,5.369047619047619
16698,227,2,399.6
16700,9,13,16.482305194805196
16701,9,13,37.488194444444446
16705,1,20,51.98144444444444
16706,37,3,4.319918699186992
16708,46,1,24.31962962962963
16709,85,5,38.35278481012658
16710,19,10,6.1767164179104475
16711,3,5,75.04681818181818
16712,9,11,8.155324384787471
16713,19,15,11.094759615384616
16714,219,3,12.489569892473117
16715,78,1,15.879999999999999
16716,267,2,450.6
16717,24,6,19.38884422110553
16718,369,1,13.86111111111111
16719,15,7,8.907562189054726
16720,26,1,5.74962962962963
16721,262,1,7.904594594594595
16722,17,13,21.025822222222224
16723,91,2,13.701162790697675
16725,302,7,5.172317880794702
16726,26,5,7.470378378378379
16727,364,1,5.9308695652173915
16728,46,4,3.9207063197026026
16729,38,21,10.969575757575758
16730,52,3,9.062317073170732
16732,32,1,21.5625
16734,52,3,12.27377358490566
16735,79,5,18.40448
16737,53,1,417.59999999999997
16738,298,1,3.75
16739,177,1,24.846153846153847
16742,47,1,464.9
16743,29,7,11.717748691099477
16744,11,7,5.391570247933884
16745,87,17,20.152100840336136
16746,5,18,14.91683741648107
16747,38,2,19.906190476190474
16748,18,5,21.969565217391306
16750,45,5,6.567684210526315
16751,31,1,70.5888
16752,373,1,23.055555555555557
16753,58,1,6.5858823529411765
16754,372,1,1001.2
16755,114,3,8.804882352941176
16756,215,1,18.415384615384617
16757,319,1,15.261428571428572
16758,65,1,16.78818181818182
16759,8,3,18.804523809523808
16761,97,1,24.355384615384615
16762,20,3,16.869438202247192
16763,199,1,26.60217391304348
16764,4,13,3.9649433427762037
16765,294,1,34.0
16766,273,2,33.69411764705882
16767,31,11,25.13783783783784
16768,48,3,8.85351851851852
16769,260,1,9.50975
16770,58,5,5.311034482758621
16771,33,5,8.811019607843138
16773,57,1,6.599615384615385
16774,68,4,13.781666666666666
16775,10,11,10.732025316455697
16776,60,1,5.1089473684210525
16777,80,2,4.527
16778,74,2,15.37125
16779,2,22,31.921081081081084
16780,100,2,7.0865
16781,372,1,18.308823529411764
16782,10,13,11.999473684210527
16784,20,1,35.86666666666667
16788,123,2,3.854709677419355
16789,8,1,16.16
16790,4,6,16.61956989247312
16791,29,7,5.3805625
16792,282,2,9.198333333333334
16793,57,1,15.24
16794,1,10,4.290210526315789
16795,365,1,6.286060606060606
16796,89,1,16.97888888888889
16800,11,1,7.326158536585366
16801,163,4,21.312236842105264
16803,65,1,13.845833333333333
16804,23,3,8.949833333333334
16805,174,2,4.699897959183673
16806,103,4,7.781456310679611
16807,143,3,16.740149253731342
16808,99,2,12.540000000000001
16809,23,5,6.138859060402685
16810,192,1,20.636000000000003
16811,5,2,19.538214285714286
16812,361,1,31.956666666666667
16813,8,10,3.7705567928730512
16814,14,21,20.089814814814815
16816,103,4,14.895
16817,3,9,18.65988372093023
16818,11,11,17.81686170212766
16820,96,1,19.138846153846153
16823,227,1,9.431052631578947
16824,16,2,17.716923076923077
16825,39,2,27.685000000000002
16826,51,1,15.531818181818181
16828,93,2,16.0625
16829,157,1,17.92909090909091
16830,39,1,14.170000000000002
16832,184,3,16.595833333333335
16833,1,4,23.5431914893617
16834,228,1,17.2275
16835,128,2,18.085
16836,40,2,22.89727272727273
16837,31,11,19.218060606060607
16838,197,2,23.554000000000002
16839,9,34,62.38477443609022
16841,37,6,16.119137931034484
16842,101,3,20.066507936507936
16843,43,16,26.97505291005291
16846,50,1,19.483636363636364
16847,43,1,16.12
16848,53,1,20.101428571428574
16849,187,1,15.57125
16850,334,1,17.495263157894737
16851,4,3,17.1225
16852,10,2,16.101111111111113
16855,24,2,17.28421052631579
16856,15,1,17.700000000000003
16858,369,1,37.569
16859,145,2,14.380961538461538
16861,60,2,28.959999999999997
16863,31,2,19.338461538461537
16866,141,3,18.885454545454543
16869,23,4,6.44859375
16871,22,6,20.528029197080293
16872,77,3,97.14571428571428
16873,5,6,25.53268817204301
16875,67,5,18.710089285714286
16877,12,6,5.369308176100629
16878,84,1,4.433333333333334
16880,31,7,8.534157303370787
16881,67,1,432.0
16882,67,3,18.080000000000002
16883,187,2,7.282368421052632
16884,38,2,16.532307692307693
16885,15,3,4.668415841584158
16887,35,1,5.2670270270270265
16889,195,3,11.693851851851852
16891,2,5,3.9886699507389163
16892,1,5,5.308484848484848
16893,367,1,3.242888888888889
16895,65,1,3.175942028985507
16897,299,2,7.831891891891891
16898,26,3,3.1408024691358025
16899,8,6,10.25248
16900,17,3,11.229240506329115
16902,116,1,38.79272727272728
16903,29,1,6.220666666666667
16904,4,16,5.287704225352113
16905,5,7,14.915528846153846
16906,82,4,6.234086021505376
16907,29,5,6.500993377483444
16909,72,1,21.063333333333333
16910,4,8,2.7606215722120657
16912,29,11,25.49881188118812
16913,290,1,14.18
16914,36,1,5.4857894736842105
16915,9,6,10.906666666666668
16916,24,2,4.029790209790209
16917,277,1,43.50222222222222
16918,50,6,8.35015625
16919,156,11,7.940214067278287
16921,61,1,2.829833333333333
16923,12,19,10.785133928571428
16924,21,3,10.201807228915662
16926,371,1,16.446428571428573
16927,116,3,90.50833333333333
16928,80,17,13.62488038277512
16929,4,7,16.823246753246753
16930,26,3,7.0472222222222225
16931,5,21,5.127193763919822
16932,53,1,3.0554716981132075
16933,1,2,12.800681818181818
16934,55,2,15.33758064516129
16936,26,1,4.608421052631579
16938,9,4,11.354273858921163
16940,52,3,9.99960655737705
16942,13,9,6.834839857651246
16943,212,3,24.74939393939394
16945,22,19,17.451807228915662
16947,236,1,19.356190476190477
16948,139,3,22.89578947368421
16949,4,6,21.437833333333334
16950,57,3,28.06095238095238
16951,135,3,14.857558139534884
16952,109,2,10.475625
16953,30,1,20.8
16954,1,9,38.61259259259259
16955,185,4,20.746799999999997
16956,18,1,19.29625
16957,239,2,26.04
16959,87,1,16.764285714285716
16960,39,3,5.02029702970297
16961,116,1,16.72642857142857
16963,187,1,15.792857142857144
16965,227,1,7.738076923076923
16966,8,7,76.96321428571427
16967,189,1,15.19142857142857
16968,4,2,14.175161290322581
16969,39,3,15.48595238095238
16971,38,1,8.712439024390243
16976,267,1,125.75999999999999
16978,78,1,8.828974358974358
16979,4,6,20.808988764044944
16980,255,2,12.401839080459771
16982,61,1,17.457272727272727
16983,13,7,13.048986486486486
16984,88,2,11.010687960687962
16985,17,10,45.53433333333333
16986,30,2,624.4
16987,3,7,12.597286821705426
16988,5,1,18.017142857142858
16989,7,6,94.4375
16990,219,1,179.0
16992,11,5,17.358172043010754
16996,30,6,39.3772972972973
16997,288,3,58.5
16998,150,4,73.75
16999,23,2,21.07913043478261
17001,1,11,23.606923076923078
17002,86,3,30.484285714285715
17004,46,2,32.11227272727273
17006,5,4,17.76772727272727
17007,51,6,17.114038461538463
17010,18,1,17.76
17011,30,1,18.06
17014,8,3,7.923378378378379
17015,29,3,8.491059907834101
17017,3,20,34.50103174603175
17018,41,2,57.50625
17019,11,4,5.4385042735042735
17022,31,1,10.142857142857142
17024,45,3,31.95
17025,61,3,39.75222222222222
17026,185,2,38.707499999999996
17027,79,6,5.818888888888889
17029,111,2,358.0
17030,64,1,13.351818181818182
17031,12,2,17.288636363636364
17033,86,3,36.79071428571429
17034,16,3,24.850666666666665
17035,246,2,15.483214285714286
17037,88,1,16.8976
17038,30,1,5.109090909090909
17040,138,1,29.982000000000003
17041,27,3,15.450999999999999
17042,3,5,10.656938775510202
17043,32,4,17.01156862745098
17044,25,1,158.08
17045,113,3,15.42909090909091
17046,157,1,29.182727272727274
17047,85,3,16.93692307692308
17048,118,3,21.519767441860466
17049,3,9,17.79867924528302
17050,96,6,10.217848101265822
17051,194,1,5.747441860465116
17052,28,1,4.497282608695652
17053,131,1,38.34461538461539
17054,28,5,16.34132530120482
17058,82,3,19.030483870967743
17059,30,5,5.9981395348837205
17060,266,1,46.848
17061,74,11,52.850808080808086
17062,314,4,7.691
17063,21,7,18.732564102564105
17064,59,3,13.860483870967743
17068,12,21,15.378851351351353
17069,28,9,18.948951048951052
17070,114,1,4.8771875
17071,28,9,17.350214285714287
17073,18,4,8.310862068965516
17075,18,4,10.832727272727272
17076,36,3,33.6432
17078,36,2,13.507142857142856
17079,78,1,59.400000000000006
17080,22,2,35.9525
17081,25,2,4.53375
17082,33,2,24.738888888888887
17083,109,3,27.034230769230767
17084,35,2,18.208333333333332
17085,123,5,8.377807486631017
17086,7,6,21.355
17088,28,4,17.313130434782607
17090,4,7,32.4436507936508
17091,3,9,19.629538461538463
17092,50,4,14.22224
17094,322,1,21.571428571428573
17095,23,3,17.894054054054056
17096,15,4,21.294375
17097,2,8,4.523317535545024
17100,18,2,14.949846153846154
17101,10,4,38.61261904761905
17102,262,1,25.5
17105,159,2,7.397555555555555
17107,33,6,25.874234449760767
17109,29,6,7.564444444444444
17110,165,1,13.608333333333333
17111,47,1,8.287
17114,6,8,6.367086614173228
17115,8,3,21.474358974358974
17117,288,1,12.91111111111111
17118,318,1,15.702000000000002
17119,3,2,17.340285714285713
17120,233,1,17.08111111111111
17122,119,1,19.759999999999998
17123,162,1,38.36666666666666
17124,185,1,9.3403125
17125,50,1,6.483750000000001
17126,152,5,3.8644230769230767
17128,335,1,11.220714285714285
17131,5,5,18.38186567164179
17133,16,7,181.1940740740741
17134,107,2,17.708333333333332
17135,16,7,21.917884615384615
17138,276,1,15.854166666666666
17139,16,12,22.31897489539749
17140,247,1,23.266
17142,239,1,38.6
17144,1,2,20.511875
17146,106,3,21.422285714285714
17147,23,4,21.167777777777776
17148,52,1,13.875555555555556
17152,195,3,120.67857142857143
17153,24,1,15.27
17154,75,1,14.319130434782608
17155,18,2,12.585
17157,8,2,24.53846153846154
17158,32,3,18.91
17159,22,3,15.236435643564358
17160,31,6,15.362576419213974
17162,29,10,16.494807692307692
17163,22,2,58.620000000000005
17164,33,7,17.134375
17165,284,1,15.868
17166,39,2,17.195
17169,58,2,15.477407407407407
17171,289,1,14.056875
17172,79,1,21.184
17173,5,8,43.79767441860465
17174,218,1,14.975
17175,44,4,22.915714285714287
17176,202,1,20.408666666666665
17179,178,3,8.897375
17180,56,4,6.218984375
17181,57,2,10.431304347826087
17183,8,6,45.85356164383562
17186,47,2,72.0
17187,227,1,20.395
17188,11,7,29.455119047619046
17189,106,2,6.301639344262296
17190,59,2,23.40736842105263
17191,28,7,8.840210970464135
17193,36,7,53.103125000000006
17194,274,2,9.055862068965517
17197,30,1,34.93137931034483
17198,24,3,7.210625
17201,54,1,8.56575
17203,36,6,23.446381578947367
17204,175,4,27.448421052631577
17205,54,1,29.544615384615383
17206,53,1,29.177142857142858
17211,27,8,10.982085308056874
17212,253,1,56.7125
17213,40,7,17.71484076433121
17214,60,6,10.37980582524272
17217,234,1,12.61111111111111
17218,4,10,7.155912408759124
17219,32,1,4.5692
17220,24,14,6.775953389830509
17221,7,2,5.319523809523809
17222,65,1,12.648214285714285
17223,310,2,8.71
17226,309,1,18.73761904761905
17227,19,6,19.985531914893617
17228,16,8,9.16389423076923
17229,96,2,6.782127659574468
17230,264,8,52.73057971014492
17231,12,10,5.867504621072089
17232,3,2,11.708888888888888
17233,35,1,7.6352
17234,183,1,10.706428571428573
17235,25,2,18.96758620689655
17236,13,6,8.725047619047618
17237,11,2,16.562631578947368
17238,3,17,6.615989399293286
17239,313,1,25.5
17242,108,2,28.375999999999998
17243,1,26,21.692125
17244,53,1,30.80322580645161
17245,205,1,19.049999999999997
17247,15,1,5.130727272727273
17248,120,1,4.618115942028985
17250,4,2,6.7459649122807015
17251,363,1,7.263589743589744
17252,117,2,4.067356321839081
17253,18,1,9.903333333333332
17254,5,2,2.4325
17255,41,2,3.825769230769231
17256,107,2,15.0
17259,148,2,4.865887096774194
17262,52,5,104.44666666666667
17263,208,1,2.7582608695652175
17265,139,2,4.432283464566929
17266,2,3,3.883
17267,127,2,8.358421052631579
17268,108,4,127.27333333333333
17272,42,4,18.847631578947368
17274,35,1,4.147407407407407
17277,228,2,15.43985507246377
17278,241,1,16.402666666666665
17279,58,1,20.869999999999997
17282,130,3,18.121382978723407
17284,60,6,5.659520547945205
17286,22,1,3.420444444444444
17287,26,7,8.581532258064515
17288,9,7,9.998098591549295
17289,32,3,8.508198198198198
17290,4,2,5.149411764705882
17291,308,1,550.8000000000001
17293,8,9,13.889703703703704
17295,29,3,8.071739130434784
17297,17,1,2.583921568627451
17298,101,2,16.614
17299,12,4,11.738771929824562
17301,21,1,2.994393939393939
17302,15,5,14.375063291139242
17303,361,1,4.717735849056604
17306,11,19,130.77742424242425
17309,95,1,6.895833333333333
17311,78,2,25.179090909090906
17312,139,3,46.021428571428565
17313,31,1,97.03500000000001
17314,25,8,19.297099236641223
17315,2,38,13.302875264270613
17317,46,3,288.9266666666667
17320,100,3,16.446849315068494
17321,8,2,6.550093457943925
17323,15,7,4.6053500000000005
17324,18,4,19.8046
17325,280,1,16.133333333333333
17329,14,2,15.851818181818182
17330,23,2,60.65
17331,124,1,175.2
17333,86,1,17.651785714285715
17334,302,2,27.91090909090909
17337,151,4,3.7345672191528547
17338,17,8,8.8232802124834
17339,94,2,27.040000000000003
17340,30,11,30.352063882063884
17341,157,3,4.2697267759562845
17343,355,1,11.390588235294118
17344,46,1,5.0178125
17345,15,4,6.180919540229885
17346,4,15,5.35312
17347,86,1,228.96
17348,15,5,5.393116279069767
17349,179,1,12.305555555555555
17350,8,4,18.113661971830986
17351,36,3,21.746296296296297
17353,129,2,217.5
17354,51,1,87.06625
17356,312,1,9.38
17357,24,2,8.625333333333334
17358,303,2,6.200847457627119
17359,11,1,8.524
17360,17,3,4.43780303030303
17361,49,3,16.834482758620688
17362,239,2,8.920857142857143
17364,1,11,10.903114355231144
17365,13,8,10.259743589743591
17367,238,1,4.952941176470588
17368,23,8,17.231261261261263
17370,73,4,13.520606060606061
17371,17,3,4.872298850574713
17372,41,8,5.30703557312253
17373,40,4,11.349473684210526
17374,219,2,17.706071428571427
17375,199,3,5.798550724637681
17376,71,2,8.466666666666667
17377,24,20,9.810813397129186
17379,11,1,4.875421686746988
17381,9,29,186.01477064220185
17382,65,1,32.7
17383,4,1,3.9076470588235295
17384,19,2,22.426666666666666
17385,15,1,5.555531914893617
17386,8,6,95.94357142857143
17387,20,2,10.052692307692308
17388,78,4,83.97066666666666
17389,1,34,149.45389671361502
17391,164,2,169.6
17392,307,2,7.385645161290323
17394,219,1,50.967499999999994
17396,39,8,271.5111111111111
17397,22,2,7.569673913043478
17398,115,3,17.19421052631579
17400,126,5,9.99981220657277
17402,5,13,44.641525423728815
17403,36,1,8.533939393939393
17404,4,15,161.14555555555555
17405,1,3,12.578170731707319
17406,333,3,19.47274336283186
17408,163,1,16.325
17409,185,2,59.37307692307692
17410,16,5,18.98
17411,12,3,18.998536585365855
17412,3,7,19.061515151515152
17414,44,2,129.66666666666666
17415,80,1,36.27428571428571
17416,30,7,25.626096654275095
17418,42,2,15.448666666666668
17419,11,12,20.517330097087378
17420,50,3,19.961000000000002
17422,16,6,16.917692307692306
17423,46,2,26.861923076923077
17425,19,2,17.655116279069766
17426,8,6,18.58767527675277
17427,72,1,50.4
17428,1,28,52.61234756097561
17429,128,3,13.459487179487182
17430,33,2,18.982857142857142
17431,313,1,9.37906976744186
17432,18,2,7.62
17433,88,1,5.6140740740740736
17434,2,7,17.715074626865672
17436,2,2,24.03333333333333
17438,254,1,22.85
17440,157,3,37.284000000000006
17442,37,6,16.656
17443,220,1,534.24
17444,148,3,21.778074074074073
17446,177,2,13.433333333333334
17447,40,2,15.042499999999999
17449,2,7,9.10057761732852
17450,8,46,577.3020474777448
17451,1,7,17.214000000000002
17453,18,2,25.616842105263157
17454,192,4,8.484098360655738
17455,204,1,16.4625
17456,365,1,14.69764705882353
17457,127,5,91.4578947368421
17458,15,1,5.861111111111111
17459,43,2,5.921621621621621
17460,94,6,21.463103448275863
17461,23,3,6.823963963963965
17462,60,2,25.025555555555556
17463,16,5,8.820511627906978
17464,158,1,32.21777777777778
17466,10,2,18.61658536585366
17468,10,2,27.4
17469,16,5,21.261022727272728
17470,45,5,14.423974358974359
17472,191,3,3.9242541436464085
17475,79,1,13.883571428571429
17480,78,1,17.64896551724138
17481,4,4,15.312073170731706
17483,65,3,19.716190476190476
17486,261,1,16.53625
17489,59,2,12.987586206896552
17490,1,7,27.530526315789476
17491,1,10,32.65018348623853
17492,248,1,31.214166666666667
17495,8,2,18.42814814814815
17496,359,1,27.105
17498,76,1,16.01294117647059
17499,290,1,15.572
17500,17,3,227.6
17501,221,2,16.033333333333335
17502,9,4,24.610714285714288
17503,3,2,14.709473684210527
17504,206,9,23.598661417322834
17505,162,2,22.035384615384615
17506,76,1,21.585714285714285
17507,262,2,6.881590909090909
17508,281,1,17.605
17509,58,8,16.708032786885248
17510,25,1,15.424000000000001
17511,3,31,94.5611422637591
17512,29,10,27.85704761904762
17513,72,1,85.53333333333335
17514,128,1,5.2162500000000005
17515,31,4,7.345057471264368
17516,15,5,5.606423357664234
17517,309,1,13.994545454545454
17519,17,6,22.488048780487805
17520,54,1,18.226999999999997
17521,30,3,16.07133333333333
17522,2,5,14.667260273972603
17523,11,4,19.78
17524,361,1,24.166666666666668
17525,360,1,46.96666666666667
17526,5,4,62.942105263157885
17527,54,4,19.98659574468085
17528,1,8,14.34189723320158
17530,1,10,6.053299492385787
17531,190,1,21.192857142857143
17534,54,1,24.817777777777778
17535,280,1,12.646153846153847
17536,177,1,25.5
17537,30,2,11.968266666666667
17538,26,1,10.935555555555556
17540,25,2,23.156
17542,270,1,6.83
17545,43,3,4.454896551724138
17548,234,1,20.66
17549,24,2,24.810000000000002
17550,197,3,6.360952380952382
17551,359,1,7.1358139534883716
17552,60,4,18.987959183673468
17553,130,1,743.8
17554,1,5,22.18693181818182
17555,20,2,4.559056603773585
17556,206,1,26.316666666666666
17557,14,3,15.92529411764706
17560,95,4,32.88269230769231
17561,19,1,3.643913043478261
17562,14,7,17.81555555555556
17564,24,3,9.265510204081632
17566,8,2,5.929013157894737
17567,7,8,26.251393939393935
17569,332,1,11.866896551724137
17571,50,4,5.0117391304347825
17572,71,4,18.895833333333336
17573,29,3,15.224
17574,243,1,23.20625
17576,8,19,8.814306569343065
17578,218,1,28.691999999999997
17579,5,3,8.978000000000002
17580,253,3,4.793777777777778
17581,1,25,25.102363636363638
17582,236,1,6.043793103448277
17584,7,2,35.494285714285716
17585,109,4,5.294719626168224
17588,100,3,53.92173913043479
17589,60,4,9.502648221343874
17590,2,3,7.359303482587065
17591,73,7,13.409457831325303
17593,4,5,18.438215962441316
17594,85,2,19.863599999999998
17595,12,2,4.68421686746988
17596,23,7,10.473814814814814
17597,214,1,37.17036363636364
17600,18,1,12.436153846153847
17601,239,1,12.889999999999999
17602,2,6,9.11244642857143
17603,78,1,35.88363636363636
17604,217,2,4.91047619047619
17608,33,2,3.2783050847457624
17609,41,5,4.692911392405064
17611,7,15,6.9170486111111105
17612,53,6,15.173703703703703
17613,23,14,14.612660256410258
17614,57,1,3.9007
17615,130,3,23.542857142857144
17616,174,3,190.39999999999998
17618,6,3,12.456153846153846
17619,312,1,2.837922077922078
17620,60,1,20.36
17621,21,3,53.073076923076925
17623,33,1,15.971212121212123
17624,15,2,16.869600000000002
17625,18,4,6.498412698412698
17628,81,1,15.15
17629,6,8,14.748943089430893
17630,170,2,19.369230769230768
17631,2,3,13.546923076923077
17633,31,4,18.92628571428571
17634,36,9,7.952760942760944
17636,19,1,14.278
17637,31,2,15.630285714285716
17639,276,1,15.5
17640,87,1,124.332
17642,120,2,17.80725
17643,373,1,12.69375
17644,1,11,18.443566878980892
17646,219,3,19.77235294117647
17647,65,1,19.00857142857143
17648,61,4,19.752747252747252
17649,138,1,16.70173076923077
17650,21,1,20.76
17651,12,10,17.004310344827587
17652,25,12,18.794285714285714
17653,37,4,27.44454545454545
17654,277,1,5.343181818181818
17655,11,7,28.99934065934066
17656,73,5,20.423048780487804
17658,26,2,31.337894736842102
17659,17,12,18.98392405063291
17660,141,1,4.355555555555555
17663,26,7,20.96406976744186
17664,19,2,14.061395348837209
17666,4,2,40.45333333333333
17667,66,5,17.71991379310345
17668,1,2,23.183333333333334
17669,43,7,50.09882352941177
17670,228,1,18.7
