Customer ID,CLV,Segment,recency,frequency,monetary
15573,1249.2006816905434,At Risk,32,2,5.840865384615385
15574,552.2318147175998,Lost,178,4,4.180059523809524
15577,541.4045116078986,Lost,151,3,6.637948717948718
15579,470.9544928729871,Lost,69,2,6.835294117647059
15581,2894.895730856847,Champion,121,13,24.69778523489933
15582,897.1513489313238,At Risk,25,3,15.52068181818182
15584,1407.9843626499917,Loyal,24,4,5.895203252032521
15587,775.3505686314285,Lost,50,4,101.52
15589,580.6128510365548,Lost,256,3,16.501034482758623
15594,2059.903198861113,Loyal,16,5,17.201747572815535
15596,1077.6607546979817,At Risk,101,5,18.267402597402597
15599,827.9978974360165,Lost,27,2,14.648846153846154
15601,4833.153821667614,Champion,11,14,16.52819512195122
15602,1253.209003593115,At Risk,8,9,28.214565217391307
15605,1058.4721050731328,At Risk,36,5,17.88402985074627
15606,2551.2210553920277,Champion,61,9,37.92415584415584
15608,2045.8712207763813,Loyal,28,4,18.228
15611,1599.935857622373,Loyal,10,13,37.01046511627907
15612,1322.9553119613852,At Risk,36,2,32.525
15615,7549.871200958296,Champion,10,23,24.585673758865248
15618,1516.8131095980689,Loyal,33,4,17.263355555555556
15620,1134.851802803582,At Risk,57,3,15.5318
15621,4005.032310848775,Champion,4,4,80.814375
15622,3235.994581000257,Champion,43,9,20.051675675675675
15624,843.3112959550508,At Risk,117,4,17.297941176470587
15625,1341.7553253969347,At Risk,104,4,23.9728125
15626,626.4748792021292,Lost,75,2,13.791836734693875
15628,2260.775488426614,Loyal,5,9,18.51767741935484
15630,1321.834275511324,At Risk,45,2,19.772499999999997
15632,3169.415416611117,Champion,16,8,19.67251497005988
15636,729.3933161126763,Lost,90,2,28.9904
15640,9443.72470795835,Champion,4,15,25.858801652892563
15641,1488.688695302659,Loyal,105,4,15.858823529411763
15643,654.8751312215197,Lost,192,3,20.12121212121212
15644,960.4994125992204,At Risk,166,4,3.4159663865546217
15646,505.7050761749461,Lost,158,3,12.789714285714288
15648,694.8949061490284,Lost,204,2,26.294
15649,510.899792201134,Lost,336,2,408.0
15651,778.9643467607102,Lost,37,3,20.196875
15653,2015.03770578817,Loyal,93,2,146.23999999999998
15654,2400.1280768507377,Champion,9,2,43.93
15656,866.5833627699843,At Risk,45,4,15.925531914893616
15658,852.7340880874518,At Risk,190,5,21.33541666666667
15660,1374.4470919374355,At Risk,25,9,17.787333333333333
15661,469.3720402106264,Lost,317,2,61.96
15665,1134.0307046321857,At Risk,168,2,19.327672413793103
15669,902.5825930869512,At Risk,40,4,20.73757575757576
15671,2630.5304304692027,Champion,19,7,34.065769230769234
15673,1867.634982795767,Loyal,88,4,18.587225806451613
15674,2501.5400303486495,Champion,73,5,21.46140350877193
15675,656.8111323837704,Lost,81,3,15.413809523809524
15676,2576.782567713599,Champion,19,3,17.00871287128713
15679,1336.4692439271582,At Risk,24,4,7.102545454545455
15680,925.268430833734,At Risk,9,3,17.09846153846154
15681,1384.947262765217,At Risk,25,5,26.90867924528302
15687,2523.781097330762,Champion,9,9,18.030722891566263
15689,419.5195314033403,Lost,120,2,28.233333333333334
15690,1026.0528090209068,At Risk,4,2,12.618947368421052
15694,4956.268188339876,Champion,1,14,83.06923076923077
15696,2225.203163692729,Loyal,33,8,16.002690058479534
15700,569.5256108743434,Lost,172,2,8.10093023255814
15701,2011.0307731061755,Loyal,2,4,6.506919831223629
15704,1936.5266369445,Loyal,140,4,19.603589743589744
15706,1819.0284487944873,Loyal,64,4,19.28290909090909
15707,2503.1973997954287,Champion,35,4,4.418598130841121
15708,2558.781112362083,Champion,41,7,11.68138888888889
15712,1109.7461091993025,At Risk,9,5,20.233207547169815
15713,437.4164984731766,Lost,143,2,18.773684210526316
15714,1320.4651495234489,At Risk,12,2,9.453714285714286
15716,744.6174156550805,Lost,146,4,9.481440677966102
15719,4111.252661315252,Champion,33,13,5.384855923159018
15722,2049.5941739090945,Loyal,36,5,32.21101449275362
15724,480.96717981935166,Lost,201,2,19.84090909090909
15727,3089.297686864754,Champion,17,7,17.14887417218543
15730,1240.6949074785443,At Risk,66,3,16.01257142857143
15732,412.2074136619934,Lost,212,2,21.00857142857143
15734,1310.1681549616094,At Risk,115,2,51.517307692307696
15737,1249.788357228033,At Risk,15,8,16.73777777777778
15738,3703.5493196473217,Champion,19,16,27.81745664739885
15743,1154.1953028428811,At Risk,16,4,8.914318181818182
15745,1291.8605104460837,At Risk,19,4,17.654677419354837
15747,1512.230322797366,Loyal,13,3,10.473548387096772
15749,15530.904113641443,Champion,235,3,4453.43
15750,1922.749317198781,Loyal,3,8,8.414607508532423
15752,2079.704000748109,Loyal,40,7,6.41698296836983
15754,811.361894505968,Lost,51,3,16.3775
15755,2217.8754364228284,Loyal,10,6,16.7677304964539
15756,868.0150240543414,At Risk,61,4,2.775833333333334
15757,929.0252095114282,At Risk,66,2,15.876
15759,449.6425379279841,Lost,218,3,36.14857142857143
15762,1454.0788210045923,Loyal,65,2,15.777027027027026
15763,2026.2888394739216,Loyal,32,2,17.818360655737706
15764,2363.6676866037324,Loyal,88,6,18.222055555555553
15768,766.8810240176231,Lost,116,3,23.03074074074074
15769,42629.3174139935,Champion,7,26,432.7132307692308
15777,811.2369035505096,Lost,241,4,49.862380952380946
15780,551.4039953125035,Lost,184,3,16.38896551724138
15781,600.0602114032907,Lost,25,3,17.273
15782,2762.2999146366737,Champion,10,3,60.80790697674419
15785,1599.2838720510345,Loyal,33,5,28.059879518072293
15786,3480.557332730052,Champion,46,3,18.47265917602996
15787,2038.4469796143517,Loyal,26,3,4.602184466019417
15791,907.2433697995724,At Risk,44,2,21.502533333333336
15793,1018.863251450902,At Risk,15,3,80.4675
15796,2477.471753793634,Champion,1,8,20.38766917293233
15797,2128.6131647685093,Loyal,113,4,275.925
15799,781.5564226962375,Lost,76,3,9.021836734693878
15800,844.9813740821611,At Risk,107,2,5.874621848739496
15801,2369.6071971672654,Loyal,46,3,16.62421875
15804,5101.290059170479,Champion,1,13,16.05492366412214
15805,4268.921610687414,Champion,23,17,18.367043189368772
15806,843.2522131982253,At Risk,46,3,25.309032258064516
15807,1454.4834986318958,Loyal,50,3,18.83125
15808,2160.6293553381015,Loyal,306,4,17.95658653846154
15809,679.3485935982893,Lost,36,5,14.736285714285714
15810,1268.1453795020038,At Risk,79,4,15.640224719101123
15811,1767.7622434079328,Loyal,22,6,16.681353383458646
15812,1658.9853409091015,Loyal,107,5,43.930243902439024
15813,933.3432996472756,At Risk,208,2,32.59775
15814,3276.2876132949177,Champion,17,4,27.018472222222226
15815,2064.700723749798,Loyal,64,5,42.86938775510204
15819,1566.353629144653,Loyal,49,4,15.491463414634149
15821,1736.509821552241,Loyal,44,2,9.209032258064516
15822,616.8805367224346,Lost,3,2,26.83242424242424
15826,1440.3334567643449,Loyal,56,3,24.32808823529412
15827,1573.2583669072694,Loyal,73,14,15.966
15829,1075.5632422549118,At Risk,99,2,12.473333333333333
15831,746.4174325208892,Lost,58,3,11.790588235294118
15834,1246.3295954365542,At Risk,70,4,8.182234432234432
15835,881.1578047764286,At Risk,44,4,19.0818
15838,25009.839779443133,Champion,11,19,201.45556886227547
15839,1702.6993752859928,Loyal,33,3,16.911129032258064
15840,703.506753809032,Lost,59,2,13.168888888888889
15841,1045.2982623898108,At Risk,73,4,26.04382978723404
15845,3090.347637839966,Champion,18,8,26.896884057971015
15847,551.1528076168535,Lost,38,2,17.694090909090907
15850,722.8540945714919,Lost,19,2,2.4623711340206187
15852,575.3653027223861,Lost,187,2,7.305000000000001
15854,2441.8683900839005,Champion,4,12,21.2475
15855,1037.0897445774422,At Risk,137,5,8.903
15856,11665.970424903298,Champion,4,27,25.40708527131783
15858,1110.2673067535002,At Risk,16,5,7.533246073298429
15860,1003.0593623880612,At Risk,41,8,6.881760563380282
15861,2766.7943671639327,Champion,12,8,5.797362637362638
15862,674.0746765179667,Lost,8,4,5.665850340136054
15863,591.3365528966731,Lost,26,2,3.824444444444445
15864,1798.076482584924,Loyal,22,6,96.816
15865,1133.675047761996,At Risk,41,3,22.37825
15867,3141.620096026502,Champion,5,15,8.270368763557483
15874,3871.3035328726905,Champion,64,7,36.71566666666667
15877,2398.6992577217075,Champion,2,2,3.823875968992248
15881,594.2878190474506,Lost,312,5,17.289310344827587
15882,408.9251917054296,Lost,199,4,22.450434782608696
15883,2032.054290459372,Loyal,2,2,8.091428571428573
15885,674.5446635542522,Lost,93,3,21.075000000000003
15889,410.7108149147446,Lost,157,2,4.80505376344086
15894,382.86446168234875,Lost,253,2,6.4280487804878055
15898,1072.7787058411702,At Risk,1,5,16.149767441860465
15901,992.0381693478886,At Risk,17,3,3.136896551724138
15903,4794.1211688185085,Champion,10,7,69.28054054054054
15906,1590.4209198750757,Loyal,20,7,10.451266666666667
15907,1291.171700970756,At Risk,4,3,3.8853413654618474
15910,1312.556790699603,At Risk,1,8,4.614906367041199
15912,569.6453535287357,Lost,178,2,13.927368421052632
15916,1311.889822748321,At Risk,16,8,9.858645161290324
15918,563.8899802953919,Lost,191,2,8.35575
15919,554.8151947104171,Lost,20,2,4.4747552447552446
15932,2396.520813835709,Loyal,4,8,21.703217391304342
15933,2274.385220066071,Loyal,21,3,14.965675675675676
15935,538.2039226078226,Lost,239,2,34.73833333333334
15938,652.3557773518603,Lost,112,5,22.476666666666667
15939,4769.323175809553,Champion,90,15,80.46065789473684
15948,1998.8774374095628,Loyal,8,2,15.920666666666667
15949,1234.1784031120296,At Risk,17,2,19.19578947368421
15950,1315.0660702255327,At Risk,32,4,18.015408163265302
15951,655.4806085735554,Lost,9,2,17.273658536585366
15952,1111.3607586323512,At Risk,34,4,8.863406593406594
15953,1424.1098407743532,Loyal,15,8,16.932448979591836
15955,3190.93937676599,Champion,24,14,24.13256830601093
15963,1667.513673447032,Loyal,20,2,16.812857142857144
15965,809.2830274176677,Lost,17,4,6.931475409836065
15967,535.305296906209,Lost,23,2,4.986071428571428
15969,994.3839456266006,At Risk,3,3,33.305
15971,3364.463206464208,Champion,18,12,119.9957142857143
15974,2831.2165947060453,Champion,39,7,19.557670454545455
15976,690.8903781168596,Lost,165,2,4.39734693877551
15977,3080.6318573387543,Champion,17,2,16.226615384615386
15980,1862.139255568751,Loyal,89,3,55.78744186046512
15981,3071.8687993930607,Champion,25,8,35.13896907216495
15983,1062.1954788692292,At Risk,22,4,13.053274336283186
15984,2380.9253540035256,Loyal,3,10,10.50988888888889
15985,675.9390278829399,Lost,123,2,30.876216216216218
15987,1326.0747435276612,At Risk,12,7,10.366285714285716
15990,697.6334109160855,Lost,44,2,15.232884615384616
15993,5501.819434849381,Champion,9,7,5.068061594202899
15996,936.5402791500331,At Risk,88,6,8.159076923076924
15998,1976.8399486164835,Loyal,37,5,6.106660079051383
16003,1472.145971175933,Loyal,30,5,26.556990291262135
16005,817.217911093757,Lost,12,4,2.822889908256881
16007,1972.8968227419084,Loyal,48,4,4.420623376623377
16008,905.9187597314736,At Risk,24,3,14.508484848484848
16009,1372.474891309039,At Risk,22,4,11.030111111111111
16010,542.8887618912674,Lost,246,3,4.738372093023256
16011,2732.4609749277415,Champion,8,16,15.86183962264151
16012,2051.7431207812374,Loyal,35,3,15.05627659574468
16013,27600.991598057855,Champion,4,47,267.126618705036
16014,737.6870326497973,Lost,38,3,4.5681379310344825
16015,2245.8646285020427,Loyal,4,3,3.875769230769231
16016,1187.4308806113488,At Risk,3,8,6.420255319148936
16018,832.4071867091319,Lost,39,2,14.60357142857143
16019,3029.620080616934,Champion,47,9,23.664
16020,1718.4820027177238,Loyal,17,3,18.500217391304343
16023,919.9938999042575,At Risk,46,3,7.126831683168317
16027,940.1623022194572,At Risk,92,6,58.41375
16029,58505.197260964094,Champion,39,63,334.813388429752
16031,653.203464735852,Lost,92,2,5.489400000000001
16033,6891.116470746594,Champion,6,20,7.754089709762533
16034,574.6514359051031,Lost,196,3,19.895454545454545
16036,900.6815589704016,At Risk,87,2,13.798545454545454
16037,725.6788767259577,Lost,270,3,21.923589743589744
16038,710.9732669175022,Lost,8,3,18.145384615384614
16040,1225.0141021177162,At Risk,65,3,20.20846153846154
16041,1227.6022018951269,At Risk,31,3,527.7333333333333
16042,1276.7818127098,At Risk,22,5,16.862957746478873
16043,761.344996497569,Lost,38,4,19.84589743589743
16045,997.5164482562916,At Risk,120,4,16.15301204819277
16049,2295.9162568126303,Loyal,40,3,3.563429487179487
16053,1291.360569519918,At Risk,33,2,17.999404761904763
16057,1805.352276730588,Loyal,16,7,18.703471074380165
16059,1331.1951203978442,At Risk,66,6,8.110333333333333
16062,992.9089308431506,At Risk,10,4,18.0253125
16066,2741.1259645203754,Champion,17,5,14.920294117647058
16070,1808.4827364053208,Loyal,22,2,25.82272727272727
16076,2817.7038164917617,Champion,3,10,17.323488372093024
16079,3625.853057995395,Champion,17,3,64.38095238095238
16080,472.9440536691768,Lost,82,2,21.716
16081,2263.5856722443677,Loyal,56,5,12.365198237885464
16083,968.2784817463772,At Risk,101,2,42.50387096774193
16085,1038.159698352757,At Risk,23,5,5.877305389221557
16086,1030.084207648837,At Risk,59,5,28.753589743589743
16091,680.6969013641174,Lost,155,2,17.503333333333334
16092,920.649218714712,At Risk,115,3,16.036470588235293
16094,1365.288117330941,At Risk,12,4,17.114761904761906
16098,1492.059074874612,Loyal,88,7,29.934776119402983
16099,916.736112782131,At Risk,50,3,18.766666666666666
16102,2257.878072754792,Loyal,42,3,32.31824561403509
16103,1797.5844281346112,Loyal,7,6,29.784166666666668
16107,4002.5205412641826,Champion,18,7,103.36
16109,587.1363013556553,Lost,219,2,33.99333333333333
16110,1116.0963652039188,At Risk,45,3,3.77819209039548
16112,461.6755124976451,Lost,143,4,12.23375
16115,1797.6243490781462,Loyal,10,8,5.873133802816901
16119,1198.0450836086952,At Risk,8,2,26.46
16121,1061.2929447403435,At Risk,57,2,4.090141509433963
16122,755.597695429899,Lost,73,4,18.01105263157895
16126,4973.779148495976,Champion,29,4,53.741623931623934
16128,1768.727477254752,Loyal,18,5,21.126067415730336
16131,2938.992158189797,Champion,52,6,44.95564102564102
16133,12662.299443617025,Champion,4,33,43.16284023668639
16134,543.5119470683649,Lost,22,2,17.659714285714287
16136,897.8152851280731,At Risk,60,3,19.172432432432434
16139,1069.3319512588616,At Risk,19,3,20.497096774193547
16140,700.3639184097781,Lost,66,2,20.71942857142857
16143,1853.755514362565,Loyal,3,6,20.725982905982907
16145,3033.6862985817165,Champion,9,11,16.96200892857143
16146,827.944386043922,Lost,157,3,25.314827586206896
16149,807.2048132046092,Lost,5,2,15.584444444444443
16150,1528.2350718780008,Loyal,43,5,17.547179487179488
16153,1555.504367602295,Loyal,50,5,20.496966292134832
16156,2821.4684583964954,Champion,9,9,24.01569230769231
16157,2059.9013654743976,Loyal,16,3,36.482777777777784
16160,1297.215158747592,At Risk,65,2,51.272000000000006
16161,4457.71161695996,Champion,2,19,11.762784810126584
16163,587.5531427659276,Lost,232,2,142.76666666666668
16164,2847.0843646694516,Champion,17,3,24.19058823529412
16168,3027.6122435063858,Champion,11,27,38.648979591836735
16169,3667.261082498037,Champion,8,4,21.44670588235294
16170,2055.9385206426023,Loyal,51,6,15.0804
16172,1417.6492446866257,Loyal,95,5,16.524782608695652
16173,2790.2626718943,Champion,16,6,16.884761904761906
16174,1587.693121442214,Loyal,126,3,43.89347826086957
16175,1246.7026964185616,At Risk,94,4,17.889482758620687
16180,10251.134957044476,Champion,100,8,63.29740740740741
16182,5335.604082359477,Champion,72,4,236.34464285714284
16184,1692.837401061981,Loyal,64,6,25.750888888888888
16185,639.9181263352381,Lost,17,2,17.07774193548387
16186,3084.4255390275944,Champion,23,12,18.38045871559633
16187,6200.527725603947,Champion,32,15,23.428610169491527
16188,1304.8992634022566,At Risk,45,4,14.65462686567164
16189,1019.2752069934918,At Risk,16,2,19.58909090909091
16191,3817.68966398514,Champion,3,13,38.66059701492538
16200,1232.8817677681925,At Risk,4,2,6.036983240223464
16201,3532.382589440515,Champion,3,4,16.78801801801802
16203,635.8728409712156,Lost,59,4,16.939999999999998
16205,1409.527990612987,Loyal,31,4,7.769183673469388
16206,671.6477286193968,Lost,55,4,8.524761904761906
16208,516.4317075394191,Lost,45,2,10.064545454545454
16209,2429.204254695643,Champion,89,5,49.18739130434783
16210,14243.007869700932,Champion,2,18,171.43333333333334
16212,545.7901771184017,Lost,19,2,16.837560975609758
16214,889.5700344532513,At Risk,171,3,24.15340909090909
16217,488.2216838090997,Lost,235,2,20.283333333333335
16218,2227.9239837271825,Loyal,30,7,36.72238095238095
16221,815.1868028252577,Lost,37,3,8.916082474226805
16224,1564.683442638399,Loyal,57,4,13.492708333333333
16225,1039.3310380389069,At Risk,45,5,8.181492537313432
16226,595.1864883584637,Lost,203,3,31.89
16229,1145.9439189571765,At Risk,87,2,21.50212765957447
16230,734.0453115530145,Lost,190,2,15.486571428571429
16232,1171.2856121632508,At Risk,44,4,26.78054054054054
16233,603.8187983884744,Lost,71,3,24.394545454545455
16235,974.5652246973724,At Risk,41,5,18.854565217391304
16239,605.3477082537701,Lost,57,2,21.8
16240,4591.698651628969,Champion,24,2,27.546666666666667
16241,2101.7172091862903,Loyal,10,13,3.939380664652568
16242,3586.865161722802,Champion,8,7,12.255816326530612
16243,1554.3467840077135,Loyal,34,2,8.02156862745098
16244,611.3420370491582,Lost,212,2,16.733516483516482
16245,1333.689688193322,At Risk,24,3,15.707333333333334
16249,1497.6753789600896,Loyal,53,5,26.08797101449275
16250,415.5022585520852,Lost,261,2,16.226666666666667
16253,2158.023725719756,Loyal,67,2,29.95008130081301
16255,2028.335338169266,Loyal,17,8,9.70337037037037
16258,5068.795924177843,Champion,45,5,38.54451851851852
16261,957.4362771733836,At Risk,17,4,6.022822580645162
16265,3790.0461341437112,Champion,9,9,21.112403100775193
16266,1254.0521237681912,At Risk,74,7,14.12934426229508
16271,1311.0483995382222,At Risk,3,5,10.746165413533834
16279,1999.747999394633,Loyal,21,3,14.10822429906542
16283,2013.6866799442837,Loyal,6,5,9.462710843373491
16284,2150.1824115705867,Loyal,31,2,7.559357798165138
16293,1717.0418682142647,Loyal,22,10,19.059237288135595
16295,3361.448822387427,Champion,10,4,16.817088607594936
16298,1138.927705017895,At Risk,23,3,22.15555555555556
16303,3747.098277528808,Champion,26,3,33.09030864197531
16306,751.729494138097,Lost,214,6,15.42121951219512
16308,2548.005631170761,Champion,38,4,640.0
16309,786.0154514460144,Lost,106,2,16.823095238095238
16311,1668.846035686606,Loyal,18,2,16.655675675675674
16313,1411.4041229733036,Loyal,3,2,17.134375000000002
16316,2336.439753178348,Loyal,64,8,19.46298013245033
16317,1029.1820943978262,At Risk,120,3,19.444202898550724
16320,672.376917016253,Lost,172,2,18.543928571428573
16321,590.650467642874,Lost,72,5,31.137500000000003
16322,1603.0110445478315,Loyal,1,2,8.83108108108108
16324,858.6315886557531,At Risk,128,3,3.632881355932203
16325,848.9544817224385,At Risk,47,3,33.013333333333335
16326,2705.8985709151484,Champion,6,14,9.752225705329154
16327,2752.8029659793306,Champion,14,6,12.050846394984326
16330,1074.1462470663096,At Risk,18,3,6.4592307692307696
16332,1674.763383868161,Loyal,28,7,10.413071895424835
16333,22626.97097021484,Champion,8,22,591.7066666666667
16341,1841.8785181890612,Loyal,25,4,25.6087012987013
16342,832.9144461386354,At Risk,75,4,21.494000000000003
16347,2484.141460312748,Champion,11,2,9.648369565217392
16348,1539.5220981543353,Loyal,32,7,6.252978723404255
16350,941.4005943556954,At Risk,21,4,19.58719298245614
16352,2053.403521563482,Loyal,18,2,17.658571428571427
16353,5251.8587750674,Champion,4,23,71.0181914893617
16354,1021.6234663997284,At Risk,63,2,10.148717948717948
16356,513.8225368866146,Lost,198,3,6.831290322580646
16357,1069.764836426763,At Risk,33,3,19.378823529411765
16358,2498.1953394407437,Champion,1,4,18.60091743119266
16359,1735.44533532011,Loyal,7,9,26.52909090909091
16360,7619.251433833189,Champion,5,6,5.305936555891239
16361,2294.9206124393054,Loyal,10,4,8.459056603773584
16362,1567.7078118621534,Loyal,32,5,9.071234567901234
16364,1159.404538977079,At Risk,12,2,13.340377358490564
16365,1394.3921249068544,Loyal,18,9,30.2043137254902
16367,736.4129996338277,Lost,37,2,6.188384615384615
16368,1968.3323391916529,Loyal,2,2,6.545131578947369
16369,1904.7676154355056,Loyal,18,3,13.166610169491529
16370,1603.9556894066784,Loyal,82,4,5.791929824561404
16374,686.6794342131747,Lost,66,2,4.261531531531531
16376,1948.4649692228331,Loyal,9,2,7.89608
16378,552.5975867079212,Lost,247,3,15.780434782608696
16379,4518.113760728036,Champion,4,4,19.975925925925928
16383,709.9129582943525,Lost,75,2,6.552549019607843
16384,563.9828871730092,Lost,90,2,17.71212121212121
16385,616.5419917910632,Lost,60,3,9.42186440677966
16386,652.5975615639317,Lost,29,2,3.6045454545454545
16389,1532.3155558700514,Loyal,53,4,40.64911764705882
16393,2503.7269787877617,Champion,2,13,9.230939393939394
16394,1515.3347088308642,Loyal,57,5,18.73903614457831
16395,1315.2748101810478,At Risk,61,5,7.080476190476191
16398,897.5216385360634,At Risk,154,2,20.80243902439024
16399,666.9210182725487,Lost,19,2,5.596849315068493
16401,3380.2927567939755,Champion,1,12,22.033978494623653
16402,370.4605924289335,Lost,265,2,4.993333333333334
16405,478.42261183016257,Lost,302,2,33.45
16407,1995.829014579488,Loyal,13,10,12.365872093023254
16409,1824.630854489695,Loyal,36,5,8.745172413793103
16411,368.3932808270963,Lost,19,2,4.7700000000000005
16414,455.6935121041328,Lost,22,2,18.035714285714285
16416,2865.589416713371,Champion,27,3,14.808450704225354
16418,1031.2832189069131,At Risk,45,3,6.620294117647059
16419,994.4065646046412,At Risk,113,6,19.063333333333333
16422,25528.54326679716,Champion,17,51,93.99566395663958
16426,1916.4258931060351,Loyal,2,10,5.129704301075269
16427,492.1493860225257,Lost,263,2,26.784444444444446
16431,606.2303369592739,Lost,213,3,7.744698795180722
16434,1397.8204770969826,Loyal,29,7,13.965596330275227
16438,2232.504619621289,Loyal,6,5,6.04810606060606
16440,4270.694924751788,Champion,8,5,12.91017730496454
16441,516.2953056440933,Lost,67,2,15.883333333333333
16442,665.5170981657803,Lost,2,3,3.5447701149425286
16444,946.1897083142638,At Risk,46,4,7.793690476190475
16446,174510.5009776496,Champion,1,2,56157.5
16449,629.3883096494495,Lost,198,2,17.69225
16454,1029.879247548983,At Risk,45,2,3.45
16455,1404.5575973421517,Loyal,64,7,18.59777777777778
16456,1318.7020962429292,At Risk,99,5,19.444774774774775
16458,2903.416228756203,Champion,3,18,17.241287128712873
16460,2071.2574895340786,Loyal,28,3,6.034962962962963
16462,500.7911580200836,Lost,74,3,45.333333333333336
16463,1793.853303272351,Loyal,21,4,17.346341463414635
16464,2006.7432681806663,Loyal,20,3,5.570677966101695
16466,1753.2030595580254,Loyal,34,7,10.834189189189187
16469,817.9856744723974,Lost,24,4,3.5737912087912087
16470,746.2325740778949,Lost,52,4,4.484647058823529
16473,482.8202941132512,Lost,165,3,17.561666666666667
16474,2961.745596426764,Champion,7,7,5.198611111111111
16475,649.2321496691638,Lost,88,4,19.439285714285713
16477,2004.45522279909,Loyal,64,7,17.085342465753424
16478,1365.00761098483,At Risk,25,3,19.470588235294116
16484,657.834244206845,Lost,174,2,16.172
16488,1055.4195528161397,At Risk,33,3,17.2
16493,1325.6678756794793,At Risk,80,4,24.13625
16495,758.6209528937984,Lost,3,3,7.055773195876288
16496,1051.233786156239,At Risk,9,3,16.837052631578945
16497,2477.7429339247024,Champion,50,6,21.80654411764706
16498,603.8819272633986,Lost,161,2,6.731333333333334
16499,408.72670339386895,Lost,360,2,19.23421052631579
16500,568.1603933982424,Lost,5,6,36.441818181818185
16503,1028.4518134714258,At Risk,107,4,17.046785714285715
16506,1342.147703986025,At Risk,20,2,30.100000000000005
16511,980.6050763644944,At Risk,22,3,5.6228402366863905
16513,3420.0711767309713,Champion,5,4,24.988285714285716
16515,1480.7032249885417,Loyal,52,5,14.399380530973453
16518,625.5446836999982,Lost,61,2,12.108
16519,390.2134405658366,Lost,25,2,16.544615384615383
16520,833.0865534925135,At Risk,186,3,6.708782051282051
16523,7868.232991727252,Champion,2,21,32.477482758620695
16525,9996.85259154492,Champion,2,26,71.18825136612023
16531,1222.6944799423268,At Risk,22,7,16.163506493506492
16532,3926.2415035912904,Champion,18,3,1687.2
16533,2620.04095930484,Champion,19,3,6.189604519774011
16539,1001.0229993043134,At Risk,3,4,30.86244444444444
16546,623.8369751076806,Lost,291,2,31.486
16549,3614.5081644862335,Champion,10,10,4.235107033639144
16550,1601.5439134584065,Loyal,109,5,9.159243027888444
16551,812.482619818718,Lost,96,3,28.81625
16552,493.2795883833013,Lost,243,2,22.337058823529414
16553,3385.274214290843,Champion,163,12,68.09309523809523
16554,991.8645018055448,At Risk,42,3,16.098076923076924
16555,982.4827681783696,At Risk,35,2,16.81705882352941
16556,2603.26949770029,Champion,67,7,16.008647342995168
16557,914.1281656269384,At Risk,24,2,25.622727272727275
16558,6274.132050823323,Champion,1,20,18.127152173913043
16560,660.7482777901536,Lost,27,2,15.02517857142857
16561,1609.2220228089143,Loyal,6,2,16.48774193548387
16566,874.5564564209109,At Risk,15,5,34.147777777777776
16567,554.9878694125073,Lost,194,2,24.731428571428573
16570,3214.279023069776,Champion,15,10,29.66984126984127
16571,1260.5210177895133,At Risk,27,3,16.34126436781609
16572,1003.9177570759948,At Risk,127,3,17.712280701754388
16573,676.0911086739991,Lost,85,2,15.800238095238097
16584,710.0319476654819,Lost,80,2,33.431428571428576
16589,1075.8733128111962,At Risk,71,3,13.916363636363636
16592,3766.691174258008,Champion,4,16,19.044814814814817
16593,565.5013437778455,Lost,51,3,12.223333333333333
16596,401.1414811204989,Lost,16,2,20.845833333333335
16600,916.0424962538996,At Risk,4,6,13.121290322580643
16603,1182.4337738339284,At Risk,75,2,14.19029411764706
16607,2635.009183265157,Champion,18,14,19.46343023255814
16609,5403.445471644518,Champion,15,7,19.903840579710145
16612,1131.945019791259,At Risk,33,4,17.994848484848486
16616,970.9039064578626,At Risk,15,2,15.164242424242424
16618,1899.1019798822088,Loyal,31,5,27.579062500000003
16620,489.9771190559834,Lost,4,2,19.884444444444444
16621,1013.328624836818,At Risk,52,4,28.05103448275862
16624,925.0403846646508,At Risk,81,2,16.886875
16626,4033.0558846577383,Champion,1,17,24.65418994413408
16628,2394.491244455221,Loyal,30,5,18.701282051282053
16629,1138.673016569515,At Risk,74,2,6.52703125
16633,3058.7957116657317,Champion,17,6,18.967763157894737
16634,346.06184133037846,Lost,223,2,24.211111111111112
16637,1401.768775990522,Loyal,32,4,16.73144927536232
16638,1573.8617745946317,Loyal,23,10,17.88
16639,1415.0633123805535,Loyal,31,3,25.1502
16642,888.5386041800758,At Risk,5,2,20.245
16644,599.8101721919744,Lost,178,2,13.448064516129032
16647,591.5059744415389,Lost,170,2,15.29
16652,5202.440481295473,Champion,59,7,57.406525423728816
16653,1168.0439781417258,At Risk,16,2,17.574782608695653
16654,606.7692587646563,Lost,141,4,20.733448275862067
16655,2754.0746541132653,Champion,18,6,14.538390804597702
16656,6590.793530316158,Champion,22,15,118.16164383561645
16657,1124.1394669666026,At Risk,10,4,4.488557692307692
16660,1137.6329953790353,At Risk,16,4,79.22812499999999
16667,684.2266108002327,Lost,68,2,10.757169811320754
16668,667.2205664342016,Lost,15,6,15.336
16669,2167.9815042598257,Loyal,24,3,8.592937500000001
16670,3180.047841207916,Champion,17,11,16.25357142857143
16671,1021.5547731295206,At Risk,28,3,282.045
16672,7325.971246620987,Champion,2,20,71.35912280701754
16674,1153.512215686923,At Risk,55,2,3.261326530612245
16676,1226.7975801865948,At Risk,34,4,17.888988764044946
16678,3055.54057186962,Champion,3,12,19.07969325153374
